LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE
"Dhapasi, Kathmandu",28000000,1403.225,13,south,2.5,5.0,3.0,3.0
"Tokha Saraswoti, Kathmandu",13500000,1369.0,12,north,2.5,5.0,4.0,3.0
"Bhaisepati, Lalitpur",29000000,1369.0,10,,,4.0,,8.0
"Dhapasi, Kathmandu",32000000,1026.75,15,south-west,3.0,5.0,6.0,2.0
"Bhangal , Kathmandu",23800000,1369.0,12,north,2.5,,,2.0
"Golfutar, Kathmandu",34000000,1369.0,10,east,2.5,5.0,3.0,2.0
"Baluwatar, Kathmandu",22500000,752.95,12,east,3.0,6.0,6.0,8.0
"Grande Hospital, Kathmandu",32799999,1403.225,10,south-west,2.5,6.0,5.0,3.0
"Bhangal , Kathmandu",20500000,1060.9750000000001,12,east,2.5,,,3.0
"Bhangal , Kathmandu",26500000,1060.9750000000001,12,east,3.0,,,2.0
"Banasthali, Kathmandu",29000000,1711.25,20,west,3.0,,,3.0
"Mandikatar, Kathmandu",27500000,1369.0,12,south,2.5,,,2.0
"Golfutar, Kathmandu",36500000,1369.0,20,south,2.5,,5.0,31.0
"Budhanilkantha, Kathmandu",28500000,1369.0,13,,,,,2.0
"Baluwatar, Kathmandu",50000000,2738.0,13,north,2.5,,,2.0
"Budhanilkantha, Kathmandu",65000000,5133.75,13,north,3.0,,,2.0
"Narayanthan , Kathmandu",133000000,4107.0,13,west,2.5,,,7.0
"Gothatar, Kathmandu",15500000,,0,west,2.5,,,7.0
"Sorhakhutte, Kathmandu",50000000,,12,north,3.5,,,7.0
"Budhanilkantha, Kathmandu",45000000,2053.5,12,west,2.5,,,6.0
"Chunikhel, Kathmandu",23000000,1095.2,0,west,2.5,6.0,4.0,2.0
"Mandikatar, Kathmandu",25000000,1369.0,12,south,2.5,6.0,5.0,3.0
"Dhapasi, Kathmandu",40000000,2395.75,13,west,2.5,5.0,3.0,7.0
"Satdobato, Lalitpur",25000000,1197.875,10,north,2.5,,,3.0
"Sitapaila, Kathmandu",55000000,1711.25,24,north,2.5,7.0,5.0,9.0
"Tokha Saraswoti, Kathmandu",21500000,1369.0,13,west,2.5,5.0,5.0,10.0
"Baniyatar, Kathmandu",26000000,1369.0,13,east,2.5,,,2.0
"Kavresthali, Kathmandu",16500000,,0,north,,,,2.0
"Mandikatar, Kathmandu",26000000,1369.0,12,north-east,2.5,,,2.0
"Dhapakhel, Lalitpur",26500000,1403.225,12,west,2.5,,,2.0
"Dhapasi, Kathmandu",28000000,1779.7,12,west,2.5,,,5.0
"Hepali Height, Kathmandu",34500000,1403.225,12,south,2.5,5.0,6.0,5.0
"Budhanilkantha, Kathmandu",32500000,1779.7,15,east,2.5,4.0,4.0,9.0
"Golfutar, Kathmandu",34500000,1369.0,13,south,2.5,6.0,6.0,5.0
"Shankhamul, Kathmandu",32500000,1711.25,12,north-east,3.5,6.0,6.0,11.0
"Golfutar, Kathmandu",,3764.75,12,north-east,2.0,7.0,4.0,5.0
"Banasthali, Kathmandu",29500000,1711.25,14,west,2.5,6.0,6.0,6.0
"Kapan, Kathmandu",36000000,21870.078,16,west,2.5,4.0,3.0,10.0
"Tokha Saraswoti, Kathmandu",24500000,1197.875,12,east,2.5,4.0,3.0,5.0
"Mandikatar, Kathmandu",65000000,2738.0,32,west,3.5,5.0,3.0,5.0
"Budhanilkantha, Kathmandu",67500000,5886.7,13,west,2.5,5.0,6.0,9.0
"Dhapasi, Kathmandu",21500000,1026.75,12,south,2.5,5.0,5.0,6.0
"Paiyuntar, Kathmandu",19000000,1026.75,20,west,3.0,5.0,5.0,4.0
"Nakhipot, Lalitpur",55000000,4449.25,14,south,2.5,6.0,5.0,2.0
"Sunakothi, Lalitpur",,4791.5,0,north,2.5,7.0,7.0,2.0
"Banasthali, Kathmandu",49500000,2053.5,13,north,2.5,6.0,6.0,2.0
"Bansbari, Kathmandu",,6160.5,12,,,,,2.0
"Thankot, Kathmandu",18000000,958.3,13,east-south,2.5,6.0,4.0,5.0
"Thankot, Kathmandu",85000000,1369.0,12,,,,,5.0
"Thankot, Kathmandu",11500000,752.95,10,south,2.5,5.0,3.0,9.0
"Kalanki, Kathmandu",13000000,787.175,13,south-east,2.0,4.0,3.0,5.0
"Thankot, Kathmandu",21000000,1711.25,10,east,3.0,5.0,5.0,11.0
"Thankot, Kathmandu",13500000,787.175,11,north,2.5,4.0,3.0,5.0
"Thankot, Kathmandu",17500000,2121.9500000000003,11,south-east,2.5,5.0,4.0,6.0
"Thankot, Kathmandu",19000000,1369.0,16,east,,,,10.0
"Thankot, Kathmandu",12000000,1095.2,13,west,,,,
"Thankot, Kathmandu",12000000,1026.75,13,east,2.5,4.0,4.0,8.0
"Thankot, Kathmandu",14000000,1095.2,13,west,2.5,4.0,4.0,8.0
"Thankot, Kathmandu",82000000,787.175,13,south,,,,10.0
"Thankot, Kathmandu",13000000,1026.75,20,east,,,,18.0
"Bansbari, Kathmandu",36000000,2053.5,10,south,3.0,6.0,6.0,11.0
"Thankot, Kathmandu",16500000,1026.75,13,south,,,,7.0
"Thankot, Kathmandu",13500000,1026.75,16,south,,,,6.0
"Thankot, Kathmandu",11500000,1026.75,13,east,,,,18.0
"Imadol , Lalitpur",,,0,east,,,,16.0
"Bouddha, Kathmandu",80000000,2395.75,13,north,4.0,7.0,3.0,6.0
"Maharajgunj, Kathmandu",,1197.875,20,south-west,,4.0,4.0,6.0
"Sitapaila, Kathmandu",26500000,1540.125,20,east,2.5,5.0,4.0,5.0
"Bansbari, Kathmandu",37000000,2053.5,10,south-east,2.5,5.0,5.0,5.0
"Bafal, Kathmandu",20299999,1197.875,['12feet'],south,,,,25.0
"Hepali Height, Kathmandu",43000000,1882.375,16,north-west,2.5,5.0,3.0,11.0
"Dhapasi, Kathmandu",22000000,1026.75,26,south,2.5,3.0,4.0,5.0
"Bhaisepati, Lalitpur",29000000,1437.45,15,north,,7.0,,
"Ramkot, Kathmandu",23000000,1471.675,15,south,2.0,4.0,4.0,8.0
"Samakhusi, Kathmandu",52000000,3422.5,20,south,3.5,,,10.0
"Lainchaur, Kathmandu",55000000,2121.9500000000003,15,south,2.5,5.0,3.0,6.0
"Naxal, Kathmandu",76000000,2772.225,15,south,3.0,6.0,6.0,15.0
"Naxal, Kathmandu",38000000,1369.0,15,south,2.5,6.0,5.0,5.0
"Syuchatar, Kathmandu",32000000,2053.5,13,east,2.5,4.0,4.0,5.0
"Dhapasi, Kathmandu",32000000,1026.75,12,south,2.5,6.0,4.0,5.0
"Thankot, Kathmandu",13500000,,0,south-east,,,,5.0
"Ichangu Narayan, Kathmandu",29000000,1745.475,13,south,,4.0,,
"Kupandole, Lalitpur",150000000,7529.5,20,south-east,,6.0,,7.0
"Nakhipot, Lalitpur",21500000,1283.4375,20,south,,5.0,,5.0
"Bhaisepati, Lalitpur",,,0,north-west,,,,11.0
"Bhaisepati, Lalitpur",24000000,,0,south,,,,5.0
"Sanepa, Lalitpur",58000000,1745.475,12,north,3.0,6.0,6.0,7.0
"Dhapasi, Kathmandu",31000000,1745.475,0,,,,,6.0
"Battisputali, Kathmandu",51000000,1882.375,18,,,,,5.0
"Budhanilkantha, Kathmandu",23500000,1060.9750000000001,12,east,2.5,6.0,3.0,11.0
"Maitidevi, Kathmandu",46500000,1197.875,20,west,4.0,8.0,7.0,11.0
"Bafal, Kathmandu",28000000,1369.0,12,east,,7.0,,5.0
"Kalanki, Kathmandu",25000000,1369.0,0,,,,,21.0
"Chappal karkhana, Kathmandu",32000000,1026.75,12,west,,5.0,,5.0
"Chandol, Kathmandu",34000000,2121.9500000000003,0,,,,,5.0
"Samakhusi, Kathmandu",32000000,1369.0,13,south,3.0,6.0,4.0,24.0
"Chandol, Kathmandu",,25668.75,10,east,,,,5.0
"Golfutar, Kathmandu",32500000,1369.0,15,west,3.0,6.0,5.0,24.0
"Budhanilkantha, Kathmandu",48000000,1197.875,12,west,2.5,7.0,7.0,2.0
"Samakhusi, Kathmandu",25000000,1197.875,20,east,3.5,6.0,9.0,2.0
"Budhanilkantha, Kathmandu",200000000,,0,south,,,,7.0
"Sukedhara, Kathmandu",42500000,1369.0,12,north,2.5,5.0,4.0,7.0
"Budhanilkantha, Kathmandu",67500000,4107.0,12,north,2.5,4.0,4.0,7.0
"Budhanilkantha, Kathmandu",95000000,2053.5,12,west,2.5,5.0,7.0,6.0
"Chappal karkhana, Kathmandu",32000000,1095.2,12,north,2.5,4.0,5.0,2.0
"Samakhusi, Kathmandu",32000000,1369.0,15,west,2.5,6.0,5.0,3.0
"Thapathali, Kathmandu",69000000,3422.5,18,west,2.5,4.0,4.0,7.0
"Bhaisepati, Lalitpur",28000000,1437.45,16,north,1.0,2.0,1.0,4.0
"Nakhipot, Lalitpur",23000000,1129.425,16,north,2.5,4.0,3.0,3.0
"Banasthali, Kathmandu",45000000,1540.125,15,north,4.0,7.0,5.0,9.0
"Satdobato, Lalitpur",45000000,3080.25,20,north,2.5,6.0,4.0,10.0
"Sanepa, Lalitpur",120000000,5476.0,10,east,2.5,6.0,6.0,4.0
"Sanepa, Lalitpur",75000000,2395.75,15,north,3.0,6.0,4.0,2.0
"Hattiban, Lalitpur",100000000,1437.45,18,west,2.0,4.0,4.0,2.0
"Jawalakhel, Lalitpur",36000000,1369.0,12,west,2.5,5.0,5.0,2.0
"Hattiban, Lalitpur",30000000,1026.75,12,east,4.0,4.0,4.0,2.0
"Samakhusi, Kathmandu",120000000,2738.0,20,east,1.0,1.0,1.0,5.0
"Bouddha, Kathmandu",60000000,2395.75,20,north,1.0,1.0,1.0,9.0
"Budhanilkantha, Kathmandu",45000000,2053.5,16,south,1.0,1.0,1.0,6.0
"Sitapaila, Kathmandu",55000000,2738.0,24,east,2.5,1.0,1.0,4.0
"Naxal, Kathmandu",90000000,5133.75,16,north,1.0,1.0,1.0,2.0
"Dhapasi, Kathmandu",32000000,1540.125,10,south,2.5,6.0,1.0,2.0
"Naxal, Kathmandu",95000000,4107.0,12,east,2.0,1.0,1.0,2.0
"Hepali Height, Kathmandu",34000000,1403.225,12,south,2.5,5.0,2.0,2.0
"Naxal, Kathmandu",38000000,1369.0,15,south-east,2.5,6.0,5.0,9.0
"Budhanilkantha, Kathmandu",45000000,1882.375,12,south,3.0,7.0,3.0,5.0
"Gongabu, Kathmandu",80000000,4449.25,15,south,2.5,6.0,1.0,5.0
"Sukedhara, Kathmandu",105000000,4791.5,20,west,1.0,5.0,7.0,9.0
"Hepali Height, Kathmandu",32000000,1369.0,15,east,1.0,1.0,7.0,5.0
"Budhanilkantha, Kathmandu",105000000,3080.25,16,west,2.5,5.0,4.0,5.0
"Pasikot, Kathmandu",55000000,1711.25,13,east,2.5,4.0,4.0,6.0
"Budhanilkantha, Kathmandu",70000000,2669.5499999999997,12,east,3.0,7.0,4.0,10.0
"Budhanilkantha, Kathmandu",57000000,2395.75,15,north,3.0,10.0,8.0,8.0
"Nakkhu, Lalitpur",25000000,1403.225,30,north,2.5,5.0,5.0,10.0
"Budhanilkantha, Kathmandu",,2395.75,26,south-west,2.0,3.0,3.0,11.0
"Hattiban, Lalitpur",35000000,1026.75,20,east,2.5,6.0,3.0,7.0
"Bhaisepati, Lalitpur",25000000,1471.675,10,west,2.5,4.0,3.0,6.0
"Bhaisepati, Lalitpur",24500000,1197.875,10,north,2.5,6.0,1.0,8.0
"Dhapasi, Kathmandu",,7871.75,15,,2.5,5.0,6.0,14.0
"Bhaisepati, Lalitpur",,1711.25,10,east,2.5,4.0,4.0,6.0
"Nakhipot, Lalitpur",21500000,1060.9750000000001,13,west,2.5,4.0,4.0,7.0
"Sorhakhutte, Kathmandu",37000000,1711.25,10,north,3.5,4.0,5.0,6.0
"Bhaisepati, Lalitpur",37500000,2224.625,13,north-west,2.5,4.0,4.0,5.0
"Bhaisepati, Lalitpur",27500000,1369.0,13,west,2.5,3.0,4.0,5.0
"Hattiban, Lalitpur",28000000,1026.75,22,north,2.5,5.0,5.0,25.0
"Kusunti, Lalitpur",110000000,3080.25,20,east,2.5,4.0,4.0,6.0
"Kalanki, Kathmandu",18000000,1437.45,10,east,1.0,4.0,3.0,11.0
"Basundhara, Kathmandu",37000000,1369.0,10,west,3.5,6.0,1.0,5.0
"Imadol, Lalitpur",21500000,1129.425,12,north,2.5,6.0,4.0,14.0
"Samakhushi chowk, Kathmandu",35000000,1711.25,13,south-west,2.5,4.0,3.0,10.0
"Maligaon, Kathmandu",65000000,4107.0,13,north-west,2.5,5.0,6.0,6.0
"Banasthali, Kathmandu",100000000,4107.0,13,north,2.5,5.0,6.0,11.0
"Gorkarneshwor, Kathmandu",27000000,1369.0,11,west,4.5,8.0,4.0,11.0
"Kusunti, Lalitpur",42500000,1779.7,15,south-west,2.5,4.0,4.0,5.0
"Sitapaila,  Kathmandu",22000000,1369.0,10,east,2.5,5.0,3.0,5.0
" Balambu,  Kathmandu",22500000,1369.0,13,east,2.5,4.0,3.0,5.0
"Rai Chowk,  Kathmandu",25000000,1266.325,12,east,2.5,6.0,3.0,5.0
"Sainbu,  Lalitpur",35000000,1608.575,13,south-west,2.0,4.0,2.0,16.0
"Bhaisepati,  Lalitpur",160000000,4107.0,18,east,5.5,11.0,9.0,7.0
"Sitapaila,  Kathmandu",30000000,1266.325,10,east-north,2.5,6.0,3.0,5.0
" Ramkot,  Kathmandu",26000000,1095.2,16,west,2.5,6.0,3.0,11.0
" Karkhana Chowk,  Swoyambhu ",38000000,1540.125,13,east-north,2.0,6.0,3.0,5.0
" Sitapaila,  Kathmandu",22000000,855.625,13,west,3.0,6.0,3.0,7.0
" Sitapaila,  Kathmandu",20000000,855.625,10,west,3.0,4.0,3.0,6.0
"Civil Home,  Sitapaila",27500000,1540.125,12,south,2.5,6.0,5.0,5.0
" Sitapaila,  Kathmandu",35000000,1300.55,14,west,4.0,4.0,3.0,11.0
" Thankot,  Kathmandu",22000000,1026.75,13,east,2.5,8.0,3.0,11.0
"Manamaiju,  Kathmandu",73500000,9.25,13,south-west,2.5,4.0,4.0,16.0
" Thankot,  Kathmandu",16500000,1026.75,12,west,2.5,4.0,3.0,4.0
" Thankot,  Kathmandu",18500000,1540.125,13,east,3.5,8.0,3.0,2.0
" Thankot,  Kathmandu",11500000,1060.9750000000001,13,east,3.5,3.0,1.0,2.0
" Thankot,  Kathmandu",17000000,1197.875,13,east,3.0,7.0,4.0,2.0
" Dhungedhara,  Kathmandu",33000000,1026.75,13,north,3.0,5.0,3.0,2.0
"Sanobharyang,  Kathmandu ",31000000,1197.875,12,east,2.5,6.0,3.0,9.0
" Sitapaila,  Kathmandu",23500000,1060.9750000000001,14,east-south,3.5,5.0,3.0,2.0
"Budhanilkanta,  Kathmandu",120000000,4962.625,13,south,2.5,5.0,5.0,22.0
"Bafal,  Kathmandu",45000000,1095.2,13,south,2.5,6.0,4.0,3.0
" IMADOL,  LALITPUR",31500000,1197.875,13,west,,5.0,3.0,3.0
"Sitapaila,  Kathmandu",30000000,1026.75,16,west,2.5,4.0,4.0,3.0
" Baniyatar,  Kathmandu",60000000,2053.5,12,east-south,2.5,6.0,3.0,8.0
"Towkhel,  Kathmandu",25500000,1403.225,13,east-south,2.5,6.0,4.0,2.0
" Kimdol,  Kathmandu",61500000,1813.925,13,south-west,2.5,5.0,6.0,2.0
" Dallu,  Kathmandu",50000000,1813.925,13,south-west,2.5,5.0,6.0,2.0
" Sitapaila,  Kathmandu",38500000,1813.925,16,south-west,2.5,5.0,6.0,8.0
" SANOBHARYANG,  KATHMANDU",36000000,1095.2,20,south,4.0,9.0,3.0,3.0
" Kathmandu,  Sukedhara ",31000000,2.5,8,south,2.0,3.0,2.0,3.0
" BAFAL,  KATHMANDU",28500000,1369.0,13,north-west,3.5,6.0,4.0,2.0
" Chamati,  Kathmandu",35500000,1060.9750000000001,20,north,2.5,7.0,5.0,3.0
" Sitapaila,  Kathmandu",55000000,2053.5,18,south-west,2.5,7.0,5.0,2.0
" Sitapaila,  Kathmandu",42500000,2395.75,13,west,2.5,6.0,7.0,3.0
" Swayambhu,  Kathmandu",27000000,2053.5,20,south,2.5,4.0,4.0,31.0
" Sitapaila,  Kathmandu",22500000,752.95,10,south,2.5,3.0,3.0,2.0
" Ramkot,  Kathmandu",28500000,1369.0,12,south,2.5,6.0,4.0,2.0
" Kalimati,  Kathmandu",38000000,1813.925,13,south,2.5,4.0,4.0,2.0
" Ramkot,  Kathmandu",42000000,2464.2000000000003,16,east,2.5,9.0,6.0,7.0
" Gongabu,  Kathmandu",24500000,752.95,12,north,2.5,6.0,3.0,7.0
" Sangam Basti,  Lalitpur",68000000,2053.5,13,north,2.5,5.0,4.0,7.0
" Bansbari,  Kathmandu",45000000,1369.0,13,east-south,2.5,7.0,5.0,7.0
" Budhanilkantha,  Kathmandu",80000000,5476.0,16,east-south,3.0,11.0,7.0,5.0
" Nagarjung,  Kathmandu",29900000,1060.9750000000001,12,north,2.5,7.0,4.0,21.0
" Nagarjung,  Kathmandu",37500000,1369.0,13,north-west,2.5,8.0,4.0,19.0
" Nagarjung,  Kathmandu",325000000,1026.75,14,south,2.5,5.0,3.0,14.0
" Dallu,  Kathmandu",28500000,1095.2,20,south-west,2.5,4.0,3.0,14.0
" NAGARJUNG,  KATHMANDU",60000000,3490.95,14,north-west,2.5,6.0,7.0,5.0
" Thulo Bharayang,  Kathmandu",41500000,1437.45,13,east-north,3.5,7.0,6.0,2.0
" Sitapaila,  Kathmandu",42000000,2738.0,13,east,2.5,8.0,5.0,2.0
" NAGARJUNG,  KATHMANDU",31500000,1026.75,13,north,2.5,6.0,3.0,2.0
" RADHA KRISHNA,  KATHMANDU",26500000,1026.75,13,south,2.5,5.0,3.0,8.0
" Sano Bhanrayang,  Kathmandu",37500000,1882.375,13,south-west,2.5,6.0,5.0,7.0
"BUDDHA CHOWK,  KATHMANDU",22500000,1026.75,12,north-west,3.0,6.0,5.0,7.0
" Sano bharayang,  Kathmandu",26000000,1060.9750000000001,13,west,2.5,5.0,4.0,5.0
" CHAMATI,  KATHMANDU",29500000,855.625,20,east,2.5,8.0,3.0,2.0
" Swoyambhu,  Kathmandu",33500000,1369.0,16,north,2.0,4.0,5.0,8.0
" NAGARJUNG,  KATHMANDU",30000000,1369.0,13,east,2.5,4.0,1.0,8.0
" SITAPAILA,  KATHMANDU",38500000,2293.0750000000003,10,west,3.0,9.0,4.0,19.0
" LALITPUR,  IMADOL",27500000,1026.75,13,east,2.0,5.0,3.0,19.0
" IMADOL,  LALITPUR",27500000,1026.75,13,north,2.5,6.0,5.0,16.0
" IMADOL,  LALITPUR",34500000,1711.25,13,east,3.0,7.0,7.0,13.0
" SANOBHARYANG,  KATHMANDU",49000000,1437.45,20,east-south,2.5,5.0,2.0,5.0
" CHAMATI,  KATHMANDU",27000000,855.625,20,south,3.0,5.0,3.0,5.0
" SORAKHUTTE,  KATHMANDU",25000000,787.175,7,east,3.0,12.0,4.0,17.0
" Imadol,  lalitpur",27500000,1197.875,13,east,2.5,6.0,5.0,2.0
" Bhaisepati,  Kathmandu",38000000,1711.25,13,south-west,3.5,7.0,7.0,2.0
" Sitapaila,  Kathmandu",39000000,1540.125,13,south,2.5,8.0,5.0,16.0
" LAZIMPAT,  KATHMANDU",15500000,1197.875,22,east-west,2.5,8.0,2.0,16.0
" BANESHWOR,  KATHMANDU",33000000,1813.925,8,south,2.5,3.0,1.0,16.0
" Budhanilkantha,  Kathmandu",14500000,752.95,13,south,2.5,3.0,2.0,9.0
" Dhapasi Height,  Kathmandu",127500000,4791.5,14,east-north,2.0,2.0,2.0,2.0
" Hattiban,  Lalitpur",21500000,1026.75,13,south,3.5,5.0,3.0,2.0
" Sorakhutee,  Kathmandu",65000000,2395.75,8,east-south,2.5,9.0,3.0,33.0
" Sitapaila,  Kathmandu",28500000,1197.875,14,east-south,2.5,4.0,4.0,2.0
"Bafal,  Kathmandu",41000000,1369.0,14,south,2.5,4.0,4.0,2.0
" Dallu,  Kathmandu",47000000,1711.25,12,south,2.5,12.0,5.0,7.0
"Nagarjung,  Kathmandu",25500000,924.075,13,north,1.0,4.0,3.0,3.0
" Nagarjung,  Kathmandu",32000000,1026.75,13,east,2.5,6.0,4.0,2.0
" CHANDRAGIRI,  KATHMANDU",26500000,1369.0,13,east,2.5,6.0,3.0,2.0
" CHANDRAGIRI,  KATHMANDU",23500000,1711.25,13,east,2.5,6.0,3.0,3.0
" CHAMATI,  KATHMANDU",26500000,787.175,16,east,2.5,7.0,3.0,13.0
" SANOBHARYANG,  KATHMANDU",39800000,1711.25,13,west,2.5,6.0,5.0,6.0
" HATTIBAN,  LALITPUR",34000000,1882.375,13,east,1.0,5.0,3.0,6.0
" KAUSHALTAR,  BHAKTAPUR",32000000,1369.0,10,north,2.5,5.0,4.0,6.0
" Syuchatar,  Kathmandu",39500000,1369.0,13,east-north,3.5,5.0,4.0,2.0
" Sitapaila,  Kathmandu",28500000,1266.325,13,north-west,3.5,6.0,3.0,2.0
" Sitapaila,  Kathmandu",26000000,1026.75,13,south-west,2.0,6.0,3.0,2.0
" Sano-Bharyang,  Kathmandu",30000000,787.175,14,east,2.0,5.0,2.0,2.0
" Satungal,  Kathmandu",19500000,1026.75,10,east-north,2.5,5.0,4.0,2.0
" Satungal,  Kathmandu",18500000,787.175,10,east-north,2.5,5.0,3.0,7.0
" Naicap,  Kathmandu",46500000,2738.0,13,east-north,2.5,11.0,5.0,3.0
" Bhaisepati,  Lalitpur",29000000,1060.9750000000001,13,east-north,2.0,5.0,5.0,2.0
"Gokarneswhor,  Kathmandu",35000000,1540.125,12,east-south,3.0,11.0,5.0,3.0
" Hattiban,  Lalitpur",21500000,787.175,13,south,1.5,4.0,3.0,3.0
" Godamchaur,  Lalitpur",29000000,1095.2,13,south,2.5,6.0,4.0,12.0
"Sano Bharayang,  Kathmandu",22500000,1026.75,13,north,2.5,4.0,4.0,3.0
"Raniban,  Kathmandu",32000000,1095.2,20,north,2.0,4.0,3.0,2.0
" Sitapaila,  Kathmandu",28500000,1095.2,13,west,2.5,5.0,3.0,3.0
" Sitapaila,  Kathmandu",55000000,3080.25,16,north,2.5,5.0,4.0,18.0
" Bafal,  Kathmandu",40000000,1437.45,20,north,2.5,4.0,4.0,16.0
"Kuleshwor,  Kathmandu",75000000,2395.75,22,north,2.5,7.0,5.0,26.0
" Chandagiri,  Kathmandu",27000000,1745.475,13,north,3.5,6.0,5.0,3.0
" Bhaisepati,  Lalitpur",60000000,2738.0,10,east-north,2.5,6.0,4.0,20.0
" Bhaisepati,  Lalitpur",37500000,1129.425,14,south-west,2.5,4.0,5.0,2.0
" Imadol,  Lalitpur",28500000,1060.9750000000001,13,east-south,2.0,5.0,3.0,2.0
" Sitapaila,  Kathmandu",60000000,2738.0,16,south,2.5,5.0,5.0,4.0
" Nagarjung,  Kathmandu",31000000,1026.75,13,east,2.5,8.0,4.0,2.0
" Nagarjung,  Karhmandu",27500000,752.95,13,east,2.0,4.0,4.0,2.0
" Bafal,  Kathmandu",28500000,1026.75,12,west,2.5,5.0,3.0,3.0
" Sitapaila,  Kathmandu",22000000,1026.75,16,north,2.5,6.0,3.0,2.0
" Bafal,  Kathmandu",28500000,1369.0,13,north,3.0,7.0,4.0,3.0
" Nagarjung,  Kathmndu",20500000,1026.75,13,north,2.5,6.0,3.0,3.0
" Nagarjung,  Kathmandu",18000000,752.95,16,south,3.0,4.0,2.0,3.0
" Sitapaila,  Kathmandu",35000000,1197.875,13,east-south,2.5,4.0,2.0,3.0
"Nagajung,  Kathmandu",24000000,1300.55,13,east-south,2.5,4.0,2.0,3.0
" Nakhu,  Lalitpur",39000000,1779.7,13,east-north,2.5,4.0,3.0,3.0
" Nagarjung-3,  Kathmandu",47000000,2053.5,13,east,3.5,9.0,4.0,18.0
" Sitapaila,  Kathmandu",50000000,2464.2000000000003,16,east-north,2.5,5.0,5.0,9.0
" Sitapaila,  Kathmandu",37500000,1711.25,16,east-south,2.5,4.0,4.0,8.0
" Ramkot,  Kathmandu",24000000,1129.425,13,south-west,2.5,4.0,3.0,3.0
" Dallu,  Kathmandu",29500000,1026.75,13,north,3.5,4.0,3.0,3.0
" Budhanilkantha,  Kathmandu",125000000,6845.0,13,east,3.0,4.0,5.0,16.0
" Sita-paila,  Kathmandu",33500000,1540.125,22,east-north,2.5,6.0,5.0,5.0
" Raniban,  Kathmandu",42500000,4.2,20,south-west,3.5,6.0,4.0,3.0
"Raniban,  Kathmandu",42500000,1471.675,20,east,2.5,3.0,3.0,4.0
" Sitapaila-5,  Kathmandu",29000000,1197.875,13,east,2.5,5.0,4.0,3.0
" Bafal,  Kathmandu",28500000,1369.0,13,south-west,3.5,5.0,3.0,3.0
" Lolang,  Kathmandu",18500000,1403.225,10,south-west,2.5,6.0,3.0,3.0
" Thulo bharyang,  Kathmandu",28000000,1026.75,13,east,3.0,4.0,3.0,3.0
" Thulo Bharayang,  Kathmandu",32500000,1095.2,10,south,2.5,5.0,4.0,3.0
" Ramkot,  Kathmandu",30500000,1369.0,26,east-north,3.5,6.0,4.0,7.0
" Tarkeshwor,  Kathmandu",36000000,1095.2,20,north-west,2.5,6.0,4.0,3.0
" Sitapaila,  Kathmandu",26000000,1026.75,13,east,3.5,4.0,4.0,4.0
" Sitapaila,  Kathmandu",26500000,1369.0,15,east,2.5,5.0,4.0,13.0
" Sano bharyang,  Kathmandu",43000000,1711.25,16,south-west,4.0,8.0,5.0,4.0
" Sitapaila,  Kathmandu",30500000,1369.0,16,west,2.5,6.0,6.0,3.0
" Golfutar,  Kathmandu",77500000,2738.0,14,north,5.0,7.0,5.0,3.0
" Sitapaila,  Kathmandu",23500000,1095.2,13,east,2.5,7.0,3.0,7.0
" Dallu,  Kathmandu",46500000,1369.0,13,south,3.0,7.0,5.0,3.0
" Syuchatar,  Kathmandu",22000000,1540.125,10,south,3.0,7.0,4.0,3.0
" dallu,  kathmandu",40000000,1369.0,13,south,3.0,6.0,4.0,3.0
" Banglamukhi,  Kathmandu",29000000,1095.2,16,east,2.5,7.0,5.0,7.0
" Sano bharyang,  Rumba chowk",27500000,1095.2,14,east-south,2.5,4.0,3.0,7.0
" Nagarjung,  Kathmandu",20000000,1026.75,12,east,3.5,4.0,3.0,7.0
" Raniban,  Kathmandu",62000000,1882.375,18,north,3.0,5.0,5.0,6.0
" Sano bharyang,  Kathmandu",36000000,1403.225,16,west,2.5,7.0,3.0,3.0
" Magargaun,  Lalitpur",30000000,1129.425,13,west,3.0,4.0,3.0,3.0
" Raniban,  Kathmandu",30000000,1026.75,13,west,2.5,3.0,3.0,3.0
" Raniban,  Kathmandu",47500000,1711.25,22,south,2.5,5.0,5.0,3.0
"Hatti Gauda,  Kathmandu",30000000,2395.75,22,east-south,2.5,7.0,5.0,3.0
" Hatigauda,  Kathmandu",26000000,1711.25,22,east,2.5,4.0,5.0,3.0
" Chandagiri,  Kathmandu",25500000,1369.0,13,east-north,2.5,4.0,4.0,4.0
" Syuchatar,  Kathmandu",22000000,1369.0,14,north,2.5,5.0,2.0,11.0
" Budhanilkantha,  Kathmandu",37500000,1711.25,13,south,2.5,5.0,4.0,3.0
" Raamkot,  Kathmandu",18500000,1026.75,12,north,3.0,5.0,3.0,3.0
" Swoyambhu,  Kathmandu",25000000,924.075,12,north,2.5,6.0,4.0,5.0
" Sano Bhanrayang,  Kathmandu",25000000,1060.9750000000001,13,south,2.5,6.0,3.0,3.0
" Sitapaila,  Kathmandu",35000000,1060.9750000000001,20,south,2.5,6.0,3.0,3.0
" Nakhipot,  Lalitpur",28500000,1266.325,18,west,2.5,4.0,4.0,4.0
" Gairgaun,  Kathmandu",23500000,1540.125,13,west,1.0,8.0,3.0,6.0
